experiment,total_outliers_frac_seed,num_outliers,overlap,outliers_max_dist,start_day,end_day
13176,0.0,0,0.9779852197588487,0.0,60,66
13177,0.0,0,0.9559063468755099,0.0,0,60 (1)
13253,8.200000000000001,14,0.8832326162275401,1.8493242008906972,0,59
13254,6.15,14,0.8321525742300969,2.4186773244895705,0,59
13331,0.55,2,0.9907999167682292,0.9949874371066191,0,1
13332,3.45,9,0.921003717472119,1.0816653826392022,0,62
13577,2.75,9,0.8985951554761985,2.7495454169735107,0,62
13578,5.300000000000001,9,0.5407222914072229,2.1213203435596477,0,62
