experiment,total_outliers_frac_seed,num_outliers,overlap,outliers_max_dist_mm,outliers_dist_mm,start_day,end_day
13177,0.0,0,0.9568445363417613,0.0,[],0,60 (1)
13253,7.9,13,0.885847018563481,1.6492422502470583,"[0.74833148 0.63245553 0.63245553 1.64924225 1.4        0.84852814
 0.72111026 0.82462113 0.6        0.66332496 0.6        0.56568542
 0.6       ]",0,59
13254,5.7,13,0.8354545879930747,2.4248711305964226,"[2.42487113 0.56568542 0.82462113 0.6        0.82462113 1.13137085
 2.2        0.8        1.41421356 1.14891253 0.6        0.84852814
 0.93808315]",0,59
13331,0.55,2,0.9917705801542851,1.0198039027185535,[0.8       1.0198039],0,1
13332,3.5999999999999996,9,0.92553529563429,0.9797958971132678,"[0.48989795 0.6        0.69282032 0.93808315 0.69282032 0.66332496
 0.69282032 0.91651514 0.9797959 ]",0,62
13577,2.6,8,0.9002566355774799,2.537715508089895,"[0.4472136  0.82462113 1.14891253 1.57480157 2.53771551 0.56568542
 0.48989795 0.93808315]",0,62
13578,5.300000000000001,10,0.5429956936441148,2.0199009876724108,"[2.01990099 1.81107703 1.93907194 1.46969385 0.28284271 0.6
 1.2328828  0.28284271 0.66332496 0.87177979]",0,62
